SequenceName	ClusterNumber
fragment5137	59
fragment4647	59
fragment4648	59
fragment6430	59
fragment4880	59
fragment4881	59
fragment5014	59
fragment5016	59
fragment4972	59
fragment4979	59
fragment4663	59
fragment5009	59
fragment5095	59
fragment5004	59
fragment5007	59
fragment5005	59
fragment4993	59
fragment4994	59
fragment4976	59
fragment4978	59
fragment4980	59
fragment4981	59
fragment4754	59
fragment5165	59
fragment5006	59
fragment5003	59
fragment4539	60
fragment5209	60
fragment5208	60
fragment4537	60
fragment4528	60
fragment4533	60
fragment4527	60
fragment4544	60
fragment4530	60
fragment5212	60
fragment4521	60
fragment4520	60
fragment4541	60
fragment4524	60
fragment4519	60
fragment4588	61
fragment4589	61
fragment38193	61
fragment6431	61
fragment4967	61
fragment4969	61
fragment4965	61
fragment4862	61
fragment4964	61
fragment4835	61
fragment4834	61
fragment2587	61
fragment4796	61
fragment4795	61
fragment5119	61
fragment4833	61
fragment5235	61
fragment5115	61
fragment5117	61
fragment5111	61
fragment2599	62
fragment5032	62
fragment7763	62
fragment7716	62
fragment7717	62
fragment4692	62
fragment4693	62
fragment7762	62
fragment7765	62
fragment4785	62
fragment4784	62
fragment4640	62
fragment4747	62
fragment4775	62
fragment4774	62
fragment4779	62
fragment4790	62
fragment4547	62
fragment6142	62
fragment5034	62
fragment4841	62
fragment4838	62
fragment5162	62
fragment5033	62
fragment5035	62
fragment5024	62
fragment5163	62
fragment4614	62
fragment4625	62
fragment4675	62
fragment4684	62
fragment4636	62
fragment4619	62
fragment4635	62
fragment4677	62
fragment4676	62
fragment4678	62
fragment5026	62
fragment5161	62
fragment4688	62
fragment5029	62
fragment4631	62
fragment4627	62
fragment4618	62
fragment4617	62
fragment4632	62
fragment4629	62
fragment4679	62
fragment4681	62
fragment4683	62
fragment7851	63
fragment8224	63
fragment7861	63
fragment7802	63
fragment7853	63
fragment7854	63
fragment7828	63
fragment7825	63
fragment7790	63
fragment7870	63
fragment7799	63
fragment7968	63
fragment7855	63
fragment8270	63
fragment7792	63
fragment7789	63
fragment7787	63
fragment7798	63
fragment7796	63
fragment7957	63
fragment7811	63
fragment7958	63
fragment7859	63
fragment7805	63
fragment7867	63
fragment7889	63
fragment7786	63
fragment7791	63
fragment7928	63
fragment7992	63
fragment8500	63
fragment7978	63
fragment4518	63
fragment7869	63
fragment7848	63
fragment7878	63
fragment7862	63
fragment7863	63
fragment7981	63
fragment7980	63
fragment7885	63
fragment7886	63
fragment7959	63
fragment7987	63
fragment7877	63
fragment7880	63
fragment7879	63
fragment7864	64
fragment7815	64
fragment7803	64
fragment7813	64
fragment7812	64
fragment7840	64
fragment7795	64
fragment8002	64
fragment7994	64
fragment8009	64
fragment7985	64
fragment7984	64
fragment7806	64
fragment7807	64
fragment7999	64
fragment7657	64
fragment7808	64
fragment38165	64
fragment38162	64
fragment7966	64
fragment7751	64
fragment7837	64
fragment7838	64
fragment8000	64
fragment7785	64
fragment7835	64
fragment7816	64
fragment7875	64
fragment7964	64
fragment7960	64
fragment7754	64
fragment7969	64
fragment7970	64
fragment7750	64
fragment7753	64
fragment7749	64
fragment7748	64
fragment7497	65
fragment2318	65
fragment2314	65
fragment2316	65
fragment7948	65
fragment7914	65
fragment7947	65
fragment2810	66
fragment10665	66
fragment10762	66
